dna_ID,isotope_ID,metric_ID,paleopath_ID,Country,Site,Region,Date,Latitude,Longitude,Sex,nealeClump_prs,siblingClump_prs,nealeLDpred_prs,siblingLDpred_prs,coverage,d13C,d15N,age,method,stature,femur_measured,femur_estimated,femur_method,LEH,PH,CO,dna_ref,metric_ref,isotope_ref,paleopath_ref,whgProp
I1108,,,,Bulgaria,Malak Preslavets,balkan,7875,43.98,26.4,M,-0.279448906,0.476074402,-0.197127261,-0.511039106,0.2261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,0.221842
I1109,,,,Bulgaria,Malak Preslavets,balkan,7634,43.98,26.4,F,-0.894800529,-0.912909426,-0.572699085,-0.530297059,0.2196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,0.063252
I1113,,,,Bulgaria,Malak Preslavets,balkan,7976,43.98,26.4,F,0.541708056,0.103566441,1.908472914,1.331692956,0.2032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,0.212907
I1295,,,,Bulgaria,Malak Preslavets,balkan,7743,43.98,26.4,M,-2.436771955,-0.365642267,1.316467986,0.686436016,0.1261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,0.131207
I1296_published,,,,Bulgaria,Malak Preslavets,balkan,7634,43.98,26.4,M,-1.254134927,1.312918184,1.156743183,-0.002401562,0.0441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,0.143932
I1297,,,,Bulgaria,Malak Preslavets,balkan,7634,43.98,26.4,F,0.087216525,-1.350067841,-0.782103026,0.222910506,0.1021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,0.157134
I1298_published,,,,Bulgaria,Ohoden,balkan,7883,43.37,23.73,F,-0.483384912,-0.160430899,-1.132676311,-1.588483535,0.0829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,1.00E-05
I2181_published,,,,Bulgaria,Smyadovo,balkan,6458,43.06,26.98,M,-0.458514668,0.540697025,1.093392611,1.859258219,0.0591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,0.200961
I2215_published,,,,Bulgaria,Malak Preslavets,balkan,7976,43.98,26.4,M,-1.634535885,0.397492323,1.291584366,-0.366283631,0.071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,0.146285
I2216_published,,,,Bulgaria,Malak Preslavets,balkan,7839,43.98,26.4,F,-0.400695413,-1.433826569,-1.787039684,-1.783013677,0.0542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,0.035861
I2423,,,,Bulgaria,Smyadovo,balkan,6381,43.06,26.98,F,1.207908763,0.696044188,1.505198143,-0.142306188,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,0.043772
I2424,,,,Bulgaria,Smyadovo,balkan,6288,43.06,26.98,F,0.5585483,0.659891144,1.014991586,0.419921681,0.5628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,0.047678
I2425,,,,Bulgaria,Sushina,balkan,6475,43.06,26.77,F,0.198579954,0.869261126,0.900055767,0.171707107,0.1836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,0.059443
I2426_published,,,,Bulgaria,Sushina,balkan,6302,43.06,26.77,M,0.708647541,0.693263032,0.26043525,-0.270207746,0.0251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,0.042176
I2427,,,,Bulgaria,Sushina,balkan,6326,43.06,26.77,F,-2.057980248,0.493145017,-0.0405742,-0.359071523,0.5701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,0.022059
I2430,,,,Bulgaria,Smyadovo,balkan,6448,43.06,26.98,M,-0.234243579,-0.919710237,-0.932320263,0.304142967,0.513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,0.058005
I2431,,,,Bulgaria,Ivanovo,balkan,6624,43.1,26.72,M,0.356953022,-0.742197318,-0.131118248,0.348142813,0.6149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,0.064318
I2509,,,,Bulgaria,Veliko Tarnovo,balkan,6350,43.16,25.88,F,-0.938624176,1.126016128,-1.103073383,1.016884019,0.7348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,0.019476
I2519,,,,Bulgaria,Veliko Tarnovo,balkan,6237,43.16,25.88,F,-1.11557678,0.336283028,1.257315759,0.326301163,0.6593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,0.002054
I2521,,,,Bulgaria,Veliko Tarnovo,balkan,7503,43.16,25.88,M,0.882095554,1.914202595,-0.34861243,0.346072434,0.6692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,1.00E-05
I2526,,,,Bulgaria,Samovodene,balkan,7293,43.14,25.61,F,0.734233009,0.569057266,-0.250564223,0.562914766,0.3209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,1.00E-05
I2529_published,,,,Bulgaria,Yabalkovo,balkan,7610,42.1,25.75,M,-0.02175741,1.019707967,-0.278803455,1.23576251,0.5225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,0.025857
I2532,,,,Romania,Cotatcu,balkan,7614,45.47,27.01,M,1.351065468,0.368664912,0.484729141,0.939894981,0.5893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,1.00E-05
I2533,,,,Romania,Carcea,balkan,7371,44.27,23.9,F,-0.013548604,0.990520735,0.948465441,-0.641644134,0.6609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,1.00E-05
I2937_all,,,,Greece,"Diros, Alepotrypa Cave",balkan,7360,36.64,22.38,F,1.923063215,1.564440874,0.120368737,0.140095317,0.6444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lazaridis2017Nature,,,,1.00E-05
I3498,,,,Croatia,Beli Manastir-Popova zemlja,balkan,7681,45.34,18.7,M,-0.365405673,-0.336318462,-0.811499101,-0.749415099,0.4171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,1.00E-05
I3708,,,,Greece,"Diros, Alepotrypa Cave",balkan,6500,36.64,22.38,F,-0.162006084,-1.527690099,-2.359968191,0.016736618,0.7272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,1.00E-05
I3879,,,,Bulgaria,Malak Preslavets,balkan,7823,43.98,26.4,M,-0.513733113,0.830740421,-0.142613898,-0.006516655,0.1285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,1.00E-05
I4088,,,,Romania,Urziceni,balkan,6191,47.75,22.4,F,0.328067777,0.475303074,0.965795105,0.505294901,0.6026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,0.073497
I4167,,,,Croatia,Beli Manastir-Popova zemlja,balkan,6635,45.34,18.7,M,1.24166565,0.546589339,0.607858628,0.511565927,0.0489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,0.028859
I4168,,,,Croatia,Beli Manastir-Popova zemlja,balkan,6588,45.34,18.7,F,0.926406852,1.114947165,0.992525078,-0.193689249,0.1706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,0.022435
I5071,,,,Croatia,Kargadur,balkan,7582,43.35,16.46,F,1.287378135,-0.874003056,0.01638309,-1.405246375,0.4301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,0.003342
I5072,,,,Croatia,Kargadur,balkan,7545,43.35,16.46,M,1.193020752,-0.526881347,1.052562175,1.4568226,0.5345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,1.00E-05
I5077,,,,Croatia,"Osijek, Hermanov Vinograd",balkan,7001,45.55,18.75,M,1.373757534,0.402613309,-0.974265406,-0.270994832,0.7082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,1.00E-05
I5078,,,,Croatia,"Osijek, Hermanov Vinograd",balkan,6571,45.55,18.75,M,0.333318162,0.366213757,-0.026833814,0.5184786,0.7156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,1.00E-05
I5427,,,,Greece,"Diros, Alepotrypa Cave",balkan,7883,36.64,22.38,F,1.583802193,1.604834238,0.139640518,0.941007169,0.6633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,1.00E-05
Klei10.SG,,,,Greece,Kleitos,balkan,6348,40.43,21.86,M,-1.020500923,-1.587851739,-0.862679835,0.492958175,0.8687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hofmanova2016PNAS,,,,1.00E-05
Pal7.SG,,,,Greece,Paliambela ,balkan,6348,39.75,22.01,F,-1.596320235,-1.338585383,0.566566489,0.136382322,0.7292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hofmanova2016PNAS,,,,0.018417
Canes.SG,,,,Spain,Canes,HG,7089,43.36,-4.72,F,0.4585959,0.104117106,0.109501306,0.952924685,0.692985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GonzalesFortes2017CurrentBiology,,,,0.99999
I0585,,,,Spain,"Leon, La Brana-Arintero",HG,7811,42.91,-5.38,M,-1.624368773,-0.364127839,-0.859672809,0.108329532,0.815515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2015Nature,,,,0.99999
I0843,,,,Spain,Castilla y León,HG,7858,42.91,-5.38,M,-0.007648016,-0.101287691,-0.854781125,0.555873764,0.85295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Olalde2019Science,,,,0.99999
I1507,,,,Hungary,Tiszaszőlős-Domaháza,HG,7660,47.93,21.2,M,-0.7598185,1.042092399,-0.184172149,0.654867003,0.653722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,0.99999
I2534,,,,Romania," Magura Buduiasca, Teleor 3",HG,7670,44.03,25.39,F,-0.3605617,-0.838458327,0.655605607,1.254584144,0.360117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,0.99999
I3209,,,,Spain,Cingle del Mas Nou,HG,7815,40.42,-0.12,M,-0.46308234,-0.436955966,0.953801476,-0.237098781,0.0196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Olalde2019Science,,,,0.99999
I4971,,,,Hungary,Tiszaszőlős-Domaháza,HG,7592,47.56,20.72,M,-0.1095835,-0.92337206,-0.682786888,-0.118967362,0.319851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipson2017Nature,,,,0.99999
I8130,,,,Spain,Cueva de la Cocina,HG,7957,39.79,-1.03,M,-2.003785871,-0.515289551,0.768030463,0.402126681,0.0107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Olalde2019Science,,,,0.99999
KO1_published.SG,,,,Hungary,Tiszaszőlős-Domaháza,HG,7660,47.56,20.72,M,-1.631114332,1.144188072,-0.368232797,0.709997279,0.64756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gamba2014NatureCommunications,,,,0.99999
BAL051_merged,,,,Spain,Balma Guilanya,HG,13015,42.085341,1.601683,M,-2.180380864,-2.404819894,-2.532851128,-1.540017828,0.2778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VillalbaMouco2019CurrentBiology,,,,0.99999
Bichon.SG,,,,Switzerland,Grotte du Bichon,HG,13698,47.09999847,6.869999886,M,-0.778334463,0.597280337,0.155346005,2.025885288,0.49593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jones2015NatureCommunications,,,,1.00E-05
Chan.SG,,,,Spain,Chan do Lindeiro,HG,9109,42.7343714,-7.0305368,F,0.444681591,0.204697953,-0.50490884,0.711734003,0.8956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GonzalesFortes2017CurrentBiology,,,,0.99999
CMS001_merged,,,,Portugal,Moita do Sebastião,HG,8067,39.246374,-8.647467,F,0.369875796,0.943988551,-1.47304103,-0.141065672,0.1507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VillalbaMouco2019CurrentBiology,,,,0.99999
I1875,,,,Croatia,Vela Spila,HG,9056,42.96723,16.70719,F,-3.236017093,0.664049957,-0.920525826,0.47128763,0.3164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,0.99999
I2158_published,,,,"Sicily, Italy",Grotta d'Oriente,HG,12000,37.933333,12.333333,F,-1.551845603,-0.331334845,-0.482779426,0.396403194,0.02661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,0.99999
Iboussieres25-1,,,,France,"Aven des Iboussières à Malataverne, Rhône-Alpes",HG,11675,44.29,4.46,M,-0.578672085,1.781190165,0.100629621,0.69844764,0.0636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,0.99999
PER503.SG,,,,France,"Nouvelle-Aquitaine (South-West), Agris, Les Perrats",HG,9050,45.77,0.33,F,-0.948068367,0.354649792,-2.750046522,0.821866227,0.2394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Brunel2020PNAS,,,,0.99999
PER3023.SG,,,,France,"Nouvelle-Aquitaine (South-West), Agris, Les Perrats",HG,9050,45.77,0.33,F,-2.896205024,0.458810956,-0.271896871,1.062654811,0.1287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Brunel2020PNAS,,,,0.99999
PER3123.SG,,,,France,"Nouvelle-Aquitaine (South-West), Agris, Les Perrats",HG,9050,45.77,0.33,M,-2.606523566,-1.152317487,-1.851907176,-0.023387684,0.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Brunel2020PNAS,,,,0.99999
R7.SG,,,,Italy,Grotta de Continenza,HG,10706,41.96,13.54,M,-0.568577692,-0.883475687,0.022814678,0.448530564,0.94866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AntonioGaoMoots2019Science,,,,0.99999
R11.SG,,,,Italy,Grotta de Continenza,HG,11868,41.96,13.54,M,0.732672523,-0.231744002,0.293819753,1.532280241,0.6246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AntonioGaoMoots2019Science,,,,0.99999
R15.SG,,,,Italy,Grotta de Continenza,HG,9086,41.96,13.54,M,1.175551437,0.820937789,-0.604519934,1.613144824,0.94588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AntonioGaoMoots2019Science,,,,0.99999
Ranchot88_published_d,,,,France,Ranchot,HG,10134,47.91,5.43,F,-2.125292459,-1.487159566,-1.862468158,-0.049002216,0.3308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fu2016Nature,,,,0.99999
Rochedane_published,,,,France,Rochedane,HG,13027,47.21,6.45,M,1.381488117,2.061013457,2.037568187,3.791227069,0.06016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,0.99999
Villabruna,,,,Italy,Villabruna,HG,14021,46.15,12.21,M,-1.318098596,0.788365061,-0.903705632,0.102837037,0.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2018Nature,,,,0.99999
atp005.SG,,,,Spain,"Atapuerca, El Portalón",mediterranean,7069,42.35,-3.52,M,-2.440754445,-3.060846765,-0.937656298,-1.187488626,0.0643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Valdiosera2018PNAS,,,,0.131186
CB13.SG,,,,Spain,Cova Bonica,mediterranean,7345,41.37,1.89,F,-0.257342022,1.890883822,-0.766876364,-1.144079095,0.6213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Olalde2015MolBioandEvo,,,,0.127162
CHA001_merged,,,,Spain,Cueva de Chaves,mediterranean,6420,42.22,-0.14,M,-0.655022111,0.675035425,-0.168539444,-0.005199141,0.2818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VillalbaMouco2019CurrentBiology,,,,0.130694
CHA002_merged,,,,Spain,Cueva de Chaves,mediterranean,6420,42.22,-0.14,M,-0.499461169,1.466062687,1.648106584,2.12061286,0.118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VillalbaMouco2019CurrentBiology,,,,0.129514
CHA003_merged,,,,Spain,Cueva de Chaves,mediterranean,6420,42.22,-0.14,M,-0.420640374,-2.429371202,-2.482938324,-0.890611574,0.3131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VillalbaMouco2019CurrentBiology,,,,0.11638
CHA004.A0102,,,,Spain,Cueva de Chaves,mediterranean,6420,42.22,-0.14,F,-1.980102246,0.603556327,0.823620992,-0.368815996,0.0555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VillalbaMouco2019CurrentBiology,,,,0.168877
FUC003_merged,,,,Spain,Fuente Celada,mediterranean,7019,42.39,-3.73,M,-0.502582141,-1.19741834,0.339591671,0.683005345,0.3623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VillalbaMouco2019CurrentBiology,,,,0.093444
I0409,,,,Spain,Els Trocs,mediterranean,7210,42.5,0.5,F,-0.381969581,-0.580077174,-1.728868092,-1.193537215,0.4398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2015Nature,,,,0.090745
I0410,,,,Spain,Els Trocs,mediterranean,7106,42.5,0.5,M,-1.020500923,-0.059876293,-0.993203925,-0.949643062,0.4283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2015Nature,,,,0.077346
I0411,,,,Spain,Els Trocs,mediterranean,7107,42.5,0.5,M,0.583711135,-0.60885091,0.39577671,-0.7678603,0.0637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2015Nature,,,,0.052674
I0412,,,,Spain,Els Trocs,mediterranean,7177,42.5,0.5,M,-0.900148444,-1.680146768,-0.430821078,-1.345034257,0.8207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2015Nature,,,,0.075347
I0413,,,,Spain,Els Trocs,mediterranean,7143,42.5,0.5,F,1.022464515,-0.663561563,-1.887240691,-1.441324025,0.5468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mathieson2015Nature,,,,0.091185
I10942,,,,Gibraltar,Gibraltar,mediterranean,6950,36.13,-5.34,F,-0.629241583,1.090195073,1.468757582,1.080064822,0.3164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Olalde2019Science,,,,0.146951
I1972,,,,Spain,Burgos,mediterranean,6703,42.63,-3.12,F,0.458953535,-1.242024191,-1.077626664,-1.150247457,0.3128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipson2017Nature,,,,0.082979
I2199,,,,Spain,Burgos,mediterranean,7069,42.63,-3.12,F,-0.999223047,-1.311658462,-0.698599632,-1.079135902,0.2781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lipson2017Nature,,,,0.091276
I4062,,,,Italy,Fossato di Stretto Partana,mediterranean,6815,37.72,12.92,F,0.042823951,-1.734058261,-2.990436239,-1.070409509,0.7886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fernandes2020NatureEcologyEvolution,,,,0.062763
I4063,,,,Italy,Fossato di Stretto Partana,mediterranean,6832,37.72,12.92,F,-0.125172114,-0.034875506,-0.608882995,0.653814702,0.8984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fernandes2020NatureEcologyEvolution,,,,0.066683
I4064,,,,Italy,Fossato di Stretto Partana,mediterranean,6718,37.72,12.92,M,1.379544336,-1.10655663,0.675612865,1.026183617,0.6561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fernandes2020NatureEcologyEvolution,,,,0.058005
I4065,,,,Italy,Fossato di Stretto Partana,mediterranean,6815,37.72,12.92,F,-0.685110231,-0.753735439,-1.231739628,-0.896326506,0.7734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fernandes2020NatureEcologyEvolution,,,,0.121029
I7550,,,,Spain,Campo de Hockey,mediterranean,6100,36.45,-6.21,F,0.003876823,-0.850296631,-2.429079995,-1.590656579,0.551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Olalde2019Science,,,,0.244831
I8134,,,,Spain,Campo de Hockey,mediterranean,6100,36.45,-6.21,F,0.225222001,0.209049598,0.488794564,-0.074839186,0.5718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Olalde2019Science,,,,0.17513
LON003,,,,Italy,Grutta I de Longu Fresu,mediterranean,6274,39.87,9.24,M,0.656452537,1.724579022,0.095875838,0.51076173,0.3267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marcus2020NatureCommunications,,,,0.139706
MA79,,,,Italy,Grutta I de Longu Fresu,mediterranean,6045,39.87,9.24,F,-0.413406871,-1.741216906,-0.751109588,-1.018393357,0.5921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marcus2020NatureCommunications,,,,0.202488
mur.SG,,,,Spain,Murciélagos de Zuheros,mediterranean,7127,37.54,-4.3,M,1.727480685,-0.932540533,-0.889808191,0.274516004,0.90365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Valdiosera2018PNAS,,,,0.143214
NOE001,,,,Italy,Noeddale,mediterranean,6090,40.67,8.59,M,0.111859199,-1.809612677,-0.821297792,-0.814084521,0.0329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marcus2020NatureCommunications,,,,0.148566
NOE002,,,,Italy,Noeddale,mediterranean,6132,40.67,8.59,M,0.133332136,-1.066962427,-0.678554068,-0.668644624,0.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marcus2020NatureCommunications,,,,0.165275
R10.SG,,,,Italy,Grotta Continenza,mediterranean,7628,41.96,13.54,F,0.125968593,1.806196716,0.125022924,-0.252729292,0.7596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AntonioGaoMoots2019Science,,,,0.020623
R1014.SG,,,,Italy,Monte San Biagio,mediterranean,7074,41.37,13.29,M,1.980043709,-0.347029194,0.640922892,0.275542638,0.4808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AntonioGaoMoots2019Science,,,,0.146683
R16.SG,,,,Italy,Ripabianca di Monterado ,mediterranean,7202,43.72,13.03,F,0.219158862,-1.216886434,-1.942332475,-0.761298394,0.4402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AntonioGaoMoots2019Science,,,,0.103978
R17.SG,,,,Italy,Ripabianca di Monterado ,mediterranean,7216,43.72,13.03,M,2.300627665,1.814864223,0.617415225,-0.761905819,0.4437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AntonioGaoMoots2019Science,,,,0.105854
R18.SG,,,,Italy,Ripabianca di Monterado ,mediterranean,7271,43.72,13.03,F,-2.072593548,0.996826545,-1.635297864,0.623965302,0.4846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AntonioGaoMoots2019Science,,,,0.035415
R19.SG,,,,Italy,Ripabianca di Monterado ,mediterranean,7146,43.72,13.03,M,0.094580068,-0.825158874,-0.252927707,-0.544995044,0.4142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AntonioGaoMoots2019Science,,,,0.074956
R2.SG,,,,Italy,Grotta Continenza,mediterranean,7981,41.96,13.54,F,0.361715755,0.457021792,0.017988114,2.324633383,0.97202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AntonioGaoMoots2019Science,,,,0.033873
R3.SG,,,,Italy,Grotta Continenza,mediterranean,7716,41.96,13.54,F,-0.133250879,-0.700291116,-0.769607587,0.013169063,0.97862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AntonioGaoMoots2019Science,,,,0.005313
R6.SG,,,,Italy,Grotta Continenza,mediterranean,7202,41.96,13.54,M,-0.131381547,-1.58410841,-1.052992033,-0.181027422,0.4516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AntonioGaoMoots2019Science,,,,0.187633
R8.SG,,,,Italy,Grotta Continenza,mediterranean,7708,41.96,13.54,F,0.112834503,-1.059555287,-1.472225111,-0.899004311,0.4387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AntonioGaoMoots2019Science,,,,0.016095
R9.SG,,,,Italy,Grotta Continenza,mediterranean,7481,41.96,13.54,M,0.734769426,0.589157531,1.173007939,1.554164668,0.97044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AntonioGaoMoots2019Science,,,,0.010339
SID005,,,,Italy,S'isteridolzu,mediterranean,6095,40.62,8.64,M,1.066297915,1.32921747,0.046656374,-0.377431171,0.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marcus2020NatureCommunications,,,,0.135427
TOR.11.SG,,,,Spain,El Toro,mediterranean,6896,39.48,2.48,F,-0.718839484,-0.314428833,0.334525311,-2.22378212,0.0331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fregel2018PNAS,,,,0.177665
TOR.6.SG,,,,Spain,El Toro,mediterranean,6900,39.48,2.48,F,-0.999190536,0.038281827,-0.074164789,0.698071208,0.1585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fregel2018PNAS,,,,0.208877
TOR.7.SG,,,,Spain,El Toro,mediterranean,6900,39.48,2.48,F,-1.243406586,-0.374095273,-0.105380402,-1.317460563,0.0455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fregel2018PNAS,,,,0.224489
TOR.8.SG,,,,Spain,El Toro,mediterranean,6900,39.48,2.48,F,0.469633111,1.152696542,-0.292072676,-1.077133965,0.0834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fregel2018PNAS,,,,0.155135
DER025,Derenburg Meerenstieg II 41,,Derenberg-Meerenstieg_649,Germany,Derenburg,North Central,6950,51.87,10.91,F,excluded,excluded,NA,NA,NA,-19.9,8.9,30,NA,NA,NA,NA,NA,N,N,N,,,Oelze2011JArchSci; Münster2018PLoSOne,Nicklisch2017monograph,excluded
DER002,Derenburg Meerenstieg II 42,484,Derenberg-Meerenstieg_484,Germany,Derenburg,North Central,7000,51.87,10.91,M,0.086891424,-1.380163571,-1.135560758,0.329808831,0.5956,-19.8,8.5,30,NA,NA,44,44,Measured,N,Y,Y,Childebayeva2022MolBioandEvo,Nicklisch2017monograph,Oelze2011JArchSci; Münster2018PLoSOne,Nicklisch2017monograph,1.00E-05
DER003,Derenburg Meerenstieg II 39,,Derenberg-Meerenstieg_485,Germany,Derenburg,North Central,7000,51.87,10.91,F,-0.265274492,0.53384055,-1.903172184,-1.181910579,0.3829,-20.2,8.6,30,NA,NA,NA,NA,NA,NA,Y,N,Childebayeva2022MolBioandEvo,,Oelze2011JArchSci; Münster2018PLoSOne,Nicklisch2017monograph,1.00E-05
